"temperature","avg_ws"
"63.25","1584623.360000000000"
"63.26","881532.953333333333"
"63.27","1714066.450000000000"
"63.29","1314557.310000000000"
"63.30","1172672.270000000000"
"63.31","1459573.460000000000"
"63.32","1005360.500000000000"
"63.34","685945.555000000000"
"63.35","733160.840000000000"
"63.36","1404326.390000000000"
"63.38","705345.880000000000"
"63.39","910158.545000000000"
"63.41","1369804.530000000000"
"63.43","764835.366666666667"
"63.44","1263306.795000000000"
"63.45","912857.100000000000"
"63.49","1159119.600000000000"
"63.50","414883.850000000000"
"63.55","623835.640000000000"
"63.56","1316385.430000000000"
"63.58","717373.430000000000"
"63.59","625280.962500000000"
"63.60","1077420.045000000000"
"63.61","1156005.565000000000"
"63.63","908133.343333333333"
"63.64","2149594.460000000000"
"63.66","1322279.690000000000"
"63.67","724468.970000000000"
"63.68","1356622.665000000000"
"63.69","870420.095000000000"
"63.71","1498853.200000000000"
"63.74","1281675.600000000000"
"63.75","1553403.636666666667"
"63.78","976242.090000000000"
"63.79","981311.270000000000"
"63.80","1434036.180000000000"
"63.81","810735.315000000000"
"63.82","1042347.950000000000"
"63.83","1051518.450000000000"
"63.89","1524390.070000000000"
"63.90","639928.850000000000"
"63.91","629305.136666666667"
"63.93","1508239.930000000000"
"63.96","994776.613333333333"
"63.97","789684.390000000000"
"63.99","913616.320000000000"
"64.00","411775.800000000000"
"64.01","1790439.160000000000"
"64.02","1698991.540000000000"
"64.05","1172307.386250000000"
"64.08","1173521.820000000000"
"64.09","262893.760000000000"
"64.10","1331883.160000000000"
"64.11","1540435.990000000000"
"64.12","900223.500000000000"
"64.13","1223355.500000000000"
"64.16","913922.010000000000"
"64.17","1927610.060000000000"
"64.19","867868.483333333333"
"64.20","1366053.690000000000"
"64.21","905388.952500000000"
"64.22","1472977.050000000000"
"64.23","1451782.160000000000"
"64.28","1001681.622000000000"
"64.30","1354720.716666666667"
"64.31","312177.670000000000"
"64.33","307944.370000000000"
"64.34","1320359.230000000000"
"64.36","881195.230000000000"
"64.37","693058.340000000000"
"64.41","1332759.130000000000"
"64.42","988764.840000000000"
"64.43","765168.155000000000"
"64.44","757356.106000000000"
"64.45","960476.100000000000"
"64.46","2097266.850000000000"
"64.47","967094.407500000000"
"64.50","1229825.837500000000"
"64.52","1955624.110000000000"
"64.53","1295603.945000000000"
"64.54","420477.945000000000"
"64.55","700656.912000000000"
"64.60","677938.423333333333"
"64.61","1629391.280000000000"
"64.63","1702220.960000000000"
"64.64","422990.385000000000"
"64.67","805642.610000000000"
"64.69","1205662.850000000000"
"64.70","658468.270000000000"
"64.73","1543667.680000000000"
"64.74","1284572.110000000000"
"64.75","1037464.270000000000"
"64.76","1412355.515000000000"
"64.77","1320536.950000000000"
"64.78","1227755.880000000000"
"64.79","1504280.960000000000"
"64.80","1174006.130000000000"
"64.82","950862.920000000000"
"64.83","1021391.990000000000"
"64.84","1604888.103333333333"
"64.87","521297.310000000000"
"64.88","1117843.075000000000"
"64.89","1210523.615000000000"
"64.90","454957.640000000000"
"64.91","1899959.610000000000"
"64.92","1246457.360000000000"
"64.94","1348122.455000000000"
"64.95","773336.495000000000"
"64.96","920128.890000000000"
"64.97","998672.850000000000"
"64.99","810626.035000000000"
"65.00","634634.660000000000"
"65.01","801820.595000000000"
"65.02","2014954.790000000000"
"65.03","802583.890000000000"
"65.04","1040024.190000000000"
"65.06","953312.416666666667"
"65.07","1167583.310000000000"
"65.08","1370653.410000000000"
"65.10","2007796.260000000000"
"65.11","1158233.102500000000"
"65.13","288839.730000000000"
"65.14","684058.830000000000"
"65.15","1263177.750000000000"
"65.16","788536.690000000000"
"65.17","1075312.720000000000"
"65.19","619004.970000000000"
"65.21","777509.707500000000"
"65.23","1447028.060000000000"
"65.24","1167349.580000000000"
"65.25","1019960.395000000000"
"65.28","1648384.915000000000"
"65.29","1311810.815000000000"
"65.30","306858.690000000000"
"65.32","1144219.330000000000"
"65.33","1464295.690000000000"
"65.35","505069.210000000000"
"65.36","575902.005000000000"
"65.40","971615.620000000000"
"65.41","1461792.945000000000"
"65.42","1504651.570000000000"
"65.43","1031507.865000000000"
"65.44","527509.760000000000"
"65.45","1546281.990000000000"
"65.46","767225.452500000000"
"65.47","1087578.780000000000"
"65.48","1088446.580000000000"
"65.49","1012991.350000000000"
"65.53","585989.100000000000"
"65.54","952171.225000000000"
"65.56","825415.185000000000"
"65.60","1090915.090000000000"
"65.62","949825.830000000000"
"65.64","967874.510000000000"
"65.65","1492507.440000000000"
"65.66","728800.965000000000"
"65.68","1519846.360000000000"
"65.69","1847344.450000000000"
"65.70","1052429.030000000000"
"65.71","1024639.206666666667"
"65.74","994740.873333333333"
"65.76","814263.880000000000"
"65.77","1560590.050000000000"
"65.79","1947362.540000000000"
"65.80","1794355.490000000000"
"65.81","1522421.070000000000"
"65.83","652329.530000000000"
"65.86","1545418.530000000000"
"65.87","1202744.745000000000"
"65.88","610076.320000000000"
"65.93","1511068.070000000000"
"65.95","868616.196666666667"
"65.96","1183225.920000000000"
"65.97","1245314.965000000000"
"65.99","1008768.960000000000"
"66.00","1174209.520000000000"
"66.01","1457345.750000000000"
"66.03","818333.210000000000"
"66.04","1423289.900000000000"
"66.07","547635.290000000000"
"66.08","943047.780000000000"
"66.09","998080.795000000000"
"66.10","1164894.345000000000"
"66.11","1489850.815000000000"
"66.13","709337.110000000000"
"66.14","1061089.560000000000"
"66.15","1077772.215000000000"
"66.16","1260949.000000000000"
"66.17","1315091.630000000000"
"66.18","1358589.625000000000"
"66.19","1353838.390000000000"
"66.22","1476144.340000000000"
"66.23","874284.050000000000"
"66.24","1064050.260000000000"
"66.25","1503166.535000000000"
"66.27","322904.680000000000"
"66.28","430198.515000000000"
"66.30","1366537.725000000000"
"66.32","1466058.280000000000"
"66.33","1242874.980000000000"
"66.34","484417.630000000000"
"66.36","2338832.400000000000"
"66.38","1152964.335000000000"
"66.40","1557888.160000000000"
"66.41","973518.953333333333"
"66.42","894894.186000000000"
"66.43","1408122.136666666667"
"66.49","940299.870000000000"
"66.50","1399456.990000000000"
"66.51","270921.440000000000"
"66.53","413907.250000000000"
"66.55","1335263.715000000000"
"66.56","806778.975000000000"
"66.57","1381049.225000000000"
"66.58","1057425.830000000000"
"66.59","813716.020000000000"
"66.61","656481.080000000000"
"66.65","1409705.030000000000"
"66.66","1544653.370000000000"
"66.69","1027585.125000000000"
"66.73","862966.653333333333"
"66.74","1143152.257500000000"
"66.75","1049625.900000000000"
"66.76","1521577.870000000000"
"66.77","649148.740000000000"
"66.79","274634.520000000000"
"66.80","726422.550000000000"
"66.82","572516.570000000000"
"66.83","1857480.840000000000"
"66.84","884008.606666666667"
"66.88","1300840.185000000000"
"66.90","306069.180000000000"
"66.91","630740.110000000000"
"66.93","854355.745000000000"
"66.96","857796.450000000000"
"66.97","868268.303333333333"
"66.98","921218.106666666667"
"66.99","561787.535000000000"
"67.00","1598805.980000000000"
"67.01","1227412.145000000000"
"67.03","1321667.475000000000"
"67.04","1210597.995000000000"
"67.05","1073349.880000000000"
"67.06","928629.310000000000"
"67.08","1177536.245000000000"
"67.09","1009500.706666666667"
"67.11","1474498.590000000000"
"67.13","805813.495000000000"
"67.14","1688281.860000000000"
"67.15","711461.950000000000"
"67.16","996046.105000000000"
"67.17","1199065.270000000000"
"67.18","1088891.520000000000"
"67.20","1231956.045000000000"
"67.21","1323585.532500000000"
"67.23","1468928.370000000000"
"67.24","1332594.070000000000"
"67.27","529515.660000000000"
"67.28","638144.980000000000"
"67.31","693853.324000000000"
"67.32","2100489.790000000000"
"67.33","330063.060000000000"
"67.36","454769.680000000000"
"67.38","917800.567500000000"
"67.39","940554.340000000000"
"67.40","1150481.895000000000"
"67.41","1080989.131666666667"
"67.42","586936.450000000000"
"67.43","1010507.565000000000"
"67.45","929096.900000000000"
"67.47","924011.760000000000"
"67.48","599927.623333333333"
"67.51","731714.562000000000"
"67.53","298697.840000000000"
"67.54","1113599.050000000000"
"67.55","1077253.670000000000"
"67.59","681758.530000000000"
"67.61","1081184.146666666667"
"67.63","1038688.975000000000"
"67.64","1441358.060000000000"
"67.65","1410986.585000000000"
"67.66","1028151.720000000000"
"67.68","586583.690000000000"
"67.69","1626788.575000000000"
"67.70","636737.650000000000"
"67.73","938529.731666666667"
"67.75","1493016.986666666667"
"67.76","640148.115000000000"
"67.77","1240921.190000000000"
"67.79","1048562.910000000000"
"67.81","1323243.350000000000"
"67.84","1018192.047500000000"
"67.86","1107366.060000000000"
"67.87","821978.035000000000"
"67.88","1287281.517500000000"
"67.89","425708.835000000000"
"67.91","1489263.315000000000"
"67.92","1180084.280000000000"
"67.93","902727.760000000000"
"67.96","1137198.630000000000"
"67.97","1100924.595000000000"
"68.00","739679.360000000000"
"68.01","542009.460000000000"
"68.03","480568.290000000000"
"68.04","542819.030000000000"
"68.07","1370441.070000000000"
"68.08","1298852.377500000000"
"68.09","639971.655000000000"
"68.10","1063818.200000000000"
"68.11","616115.405000000000"
"68.12","1131350.785000000000"
"68.13","1303726.540000000000"
"68.14","1196105.440000000000"
"68.15","1327035.270000000000"
"68.18","1348252.995000000000"
"68.19","1440263.150000000000"
"68.20","2117854.600000000000"
"68.22","993484.435000000000"
"68.23","540922.940000000000"
"68.26","1467473.630000000000"
"68.27","1141725.355000000000"
"68.28","1266644.802500000000"
"68.30","955506.950000000000"
"68.32","1527455.190000000000"
"68.34","1165664.835000000000"
"68.36","855767.983333333333"
"68.37","1283766.550000000000"
"68.40","1153782.248333333333"
"68.43","1306687.327500000000"
"68.44","896690.847500000000"
"68.49","1338862.580000000000"
"68.50","1737947.640000000000"
"68.52","900869.197500000000"
"68.53","991958.246666666667"
"68.54","483172.230000000000"
"68.55","1163314.600000000000"
"68.57","1251052.900000000000"
"68.58","526128.610000000000"
"68.59","1001003.797500000000"
"68.60","1186600.553333333333"
"68.61","804402.790000000000"
"68.62","868487.520000000000"
"68.64","1456073.240000000000"
"68.65","1439901.050000000000"
"68.66","844492.123333333333"
"68.68","942868.380000000000"
"68.69","2105301.390000000000"
"68.70","804105.490000000000"
"68.71","929520.320000000000"
"68.72","1049205.810000000000"
"68.74","1360069.712500000000"
"68.75","1370920.870000000000"
"68.76","864277.430000000000"
"68.78","699852.680000000000"
"68.79","497488.400000000000"
"68.80","2220600.760000000000"
"68.83","616258.205000000000"
"68.84","704335.410000000000"
"68.85","991606.895000000000"
"68.88","1411932.080000000000"
"68.89","924299.780000000000"
"68.90","1329159.260000000000"
"68.91","1056320.720000000000"
"68.93","1344580.920000000000"
"68.96","324839.740000000000"
"68.97","2119438.530000000000"
"68.98","797023.210000000000"
"68.99","813593.545000000000"
"69.00","539337.870000000000"
"69.01","847853.085000000000"
"69.02","1168239.406000000000"
"69.03","750230.752500000000"
"69.06","1179788.380000000000"
"69.07","1542747.275000000000"
"69.08","839296.875000000000"
"69.09","870971.820000000000"
"69.10","1258674.120000000000"
"69.11","1478362.110000000000"
"69.12","1600357.980000000000"
"69.14","754920.630000000000"
"69.16","990201.070000000000"
"69.17","869241.787500000000"
"69.18","419379.870000000000"
"69.19","856291.553333333333"
"69.21","1100720.932000000000"
"69.22","764155.440000000000"
"69.23","2031406.410000000000"
"69.24","1380060.110000000000"
"69.26","1571158.560000000000"
"69.27","1236309.180000000000"
"69.31","995738.350000000000"
"69.32","1308929.730000000000"
"69.34","1547729.240000000000"
"69.36","407488.840000000000"
"69.37","1789687.650000000000"
"69.39","1033012.540000000000"
"69.41","969387.480000000000"
"69.42","1766162.050000000000"
"69.44","871847.850000000000"
"69.45","881844.140000000000"
"69.46","678112.615000000000"
"69.47","392109.510000000000"
"69.48","1856467.840000000000"
"69.49","909211.996666666667"
"69.51","1419445.120000000000"
"69.52","952170.638000000000"
"69.53","1011881.536666666667"
"69.54","694765.950000000000"
"69.55","1319767.550000000000"
"69.56","573786.546666666667"
"69.57","1757684.770000000000"
"69.59","1473868.150000000000"
"69.64","845771.420000000000"
"69.65","1176283.005000000000"
"69.66","1473335.140000000000"
"69.68","1436883.990000000000"
"69.70","1449173.745000000000"
"69.71","1177406.687500000000"
"69.72","940405.030000000000"
"69.74","1187884.800000000000"
"69.75","1087051.260000000000"
"69.76","1134155.230000000000"
"69.78","755789.830000000000"
"69.79","1073722.490000000000"
"69.80","1027958.375000000000"
"69.82","899044.340000000000"
"69.83","1395153.070000000000"
"69.84","718890.810000000000"
"69.86","1123028.620000000000"
"69.87","1506126.060000000000"
"69.88","1058837.735000000000"
"69.90","1757242.510000000000"
"69.92","1282612.752500000000"
"69.93","1352039.880000000000"
"69.94","1357168.590000000000"
"69.96","909618.046666666667"
"69.97","1525616.915000000000"
"69.99","579757.630000000000"
"70.00","1542604.015000000000"
"70.01","839554.860000000000"
"70.02","1373841.910000000000"
"70.03","1509934.380000000000"
"70.04","1774190.020000000000"
"70.05","930506.140000000000"
"70.06","418598.635000000000"
"70.07","1211136.630000000000"
"70.09","962106.287500000000"
"70.10","2143676.770000000000"
"70.12","1238594.246666666667"
"70.13","865709.110000000000"
"70.15","1192342.978000000000"
"70.17","1244409.995000000000"
"70.18","665687.920000000000"
"70.19","1003058.072857142857"
"70.20","1214783.480000000000"
"70.23","1300104.030000000000"
"70.24","733753.920000000000"
"70.27","1440550.445000000000"
"70.28","964847.051111111111"
"70.29","574371.630000000000"
"70.30","594625.960000000000"
"70.31","1066393.886666666667"
"70.32","1147906.460000000000"
"70.33","1034600.825000000000"
"70.34","879448.250000000000"
"70.35","1092506.375000000000"
"70.37","1283849.380000000000"
"70.38","1437590.395000000000"
"70.39","1385323.700000000000"
"70.40","915927.800000000000"
"70.41","719432.380000000000"
"70.42","837966.450000000000"
"70.43","1899676.880000000000"
"70.44","986025.176666666667"
"70.45","652346.020000000000"
"70.48","418939.920000000000"
"70.49","1058531.303333333333"
"70.50","1037933.448333333333"
"70.51","1946369.570000000000"
"70.53","644046.985000000000"
"70.55","1278607.115000000000"
"70.56","351832.030000000000"
"70.58","941247.743333333333"
"70.59","1058915.165000000000"
"70.60","915064.220000000000"
"70.61","813025.560000000000"
"70.63","1022736.743333333333"
"70.65","1502298.670000000000"
"70.66","1161809.656666666667"
"70.67","588344.180000000000"
"70.69","1033010.315000000000"
"70.71","610520.435000000000"
"70.72","810863.160000000000"
"70.75","1179881.405000000000"
"70.77","1192213.870000000000"
"70.79","902684.883333333333"
"70.80","822303.140000000000"
"70.81","1425603.650000000000"
"70.82","2141765.980000000000"
"70.83","1670878.195000000000"
"70.84","1518177.710000000000"
"70.85","532226.200000000000"
"70.86","1368722.125000000000"
"70.87","906468.092857142857"
"70.90","717929.823333333333"
"70.91","1279933.535000000000"
"70.92","1197657.637500000000"
"70.93","1016394.925000000000"
"70.94","592572.300000000000"
"70.96","284988.270000000000"
"70.97","1699350.740000000000"
"70.98","844928.170000000000"
"70.99","804917.955000000000"
"71.01","867840.350000000000"
"71.04","929047.660000000000"
"71.05","1472663.100000000000"
"71.06","1252139.190000000000"
"71.07","456418.975000000000"
"71.08","1122356.530000000000"
"71.09","1068361.215000000000"
"71.10","601664.323333333333"
"71.12","1499849.850000000000"
"71.13","1310553.060000000000"
"71.14","1059951.772500000000"
"71.17","771027.720000000000"
"71.18","1344558.920000000000"
"71.20","434477.360000000000"
"71.22","1257928.350000000000"
"71.24","1386520.990000000000"
"71.25","1306968.580000000000"
"71.27","1780414.835000000000"
"71.28","954876.436666666667"
"71.29","1616394.450000000000"
"71.30","906463.670000000000"
"71.31","411774.625000000000"
"71.33","1075658.340000000000"
"71.34","358776.733333333333"
"71.35","953393.020000000000"
"71.36","1371038.200000000000"
"71.37","299614.330000000000"
"71.39","1331453.410000000000"
"71.40","561625.920000000000"
"71.41","232769.090000000000"
"71.42","864249.510000000000"
"71.44","1162602.040000000000"
"71.45","1158872.980000000000"
"71.46","1182445.765000000000"
"71.48","1474436.230000000000"
"71.50","981248.020000000000"
"71.51","1791043.300000000000"
"71.53","333522.600000000000"
"71.54","828035.990000000000"
"71.56","1360517.520000000000"
"71.57","697806.223333333333"
"71.59","921997.875000000000"
"71.60","1840131.190000000000"
"71.61","958000.265000000000"
"71.64","644150.175000000000"
"71.67","1743882.190000000000"
"71.68","1443884.390000000000"
"71.70","319550.770000000000"
"71.73","1382827.475000000000"
"71.74","1219784.200000000000"
"71.76","1141860.670000000000"
"71.79","1029842.813333333333"
"71.81","873858.450000000000"
"71.82","1031555.370000000000"
"71.83","1129293.745000000000"
"71.85","1313120.555000000000"
"71.89","1453329.500000000000"
"71.90","528420.280000000000"
"71.91","236157.120000000000"
"71.93","1001168.920000000000"
"71.97","1315356.990000000000"
"71.99","1124396.625000000000"
"72.01","1382783.830000000000"
"72.02","989588.766666666667"
"72.03","1455090.690000000000"
"72.04","601735.530000000000"
"72.05","1004615.400000000000"
"72.06","648541.810000000000"
"72.08","709724.600000000000"
"72.12","892141.270000000000"
"72.14","690851.590000000000"
"72.15","1929486.630000000000"
"72.17","925375.317500000000"
"72.19","1402233.690000000000"
"72.20","1153061.595000000000"
"72.21","773725.080000000000"
"72.22","1069831.160000000000"
"72.24","467690.850000000000"
"72.26","875976.830000000000"
"72.29","1434709.630000000000"
"72.30","1450407.320000000000"
"72.34","1431426.340000000000"
"72.35","549502.110000000000"
"72.36","904548.130000000000"
"72.38","418112.760000000000"
"72.40","1950826.320000000000"
"72.42","948694.894000000000"
"72.44","617014.925000000000"
"72.49","845289.770000000000"
"72.52","1803218.680000000000"
"72.53","1352442.310000000000"
"72.54","423190.555000000000"
"72.55","1273870.015000000000"
"72.56","1268090.180000000000"
"72.59","964356.740000000000"
"72.60","1169831.380000000000"
"72.61","932240.960000000000"
"72.62","1209599.305555555556"
"72.63","2089381.770000000000"
"72.66","1630080.443333333333"
"72.67","866288.405000000000"
"72.70","639651.240000000000"
"72.71","1231422.960000000000"
"72.72","247234.470000000000"
"72.73","686072.390000000000"
"72.74","1045297.856666666667"
"72.76","2075577.330000000000"
"72.78","414392.090000000000"
"72.79","907767.400000000000"
"72.81","1095233.645000000000"
"72.83","806796.463333333333"
"72.86","1199845.290000000000"
"72.87","1126695.965000000000"
"72.88","1158292.822500000000"
"72.89","1215307.000000000000"
"72.90","1569502.000000000000"
"72.91","1405119.230000000000"
"72.93","1337859.040000000000"
"72.94","620270.060000000000"
"72.95","1144552.090000000000"
"72.96","895763.410000000000"
"72.97","1175566.616666666667"
"72.98","1089448.746666666667"
"72.99","1025610.793333333333"
"73.01","503232.130000000000"
"73.02","454873.930000000000"
"73.03","1038668.340000000000"
"73.05","848161.933333333333"
"73.07","550414.990000000000"
"73.08","824238.853333333333"
"73.12","1301820.120000000000"
"73.13","590739.620000000000"
"73.14","857939.410000000000"
"73.16","1439607.350000000000"
"73.17","930471.062500000000"
"73.19","1348031.550000000000"
"73.20","1032021.590000000000"
"73.21","774342.815000000000"
"73.23","1374790.395000000000"
"73.25","668965.550000000000"
"73.26","1371139.683333333333"
"73.29","562478.635000000000"
"73.30","768720.325000000000"
"73.31","1533127.846666666667"
"73.34","1232631.890000000000"
"73.37","1422794.260000000000"
"73.38","1184828.255000000000"
"73.39","394616.110000000000"
"73.40","1356357.470000000000"
"73.41","1342123.780000000000"
"73.43","726997.840000000000"
"73.44","424513.080000000000"
"73.45","333870.520000000000"
"73.47","517221.170000000000"
"73.48","941612.040000000000"
"73.49","1764847.940000000000"
"73.51","2182246.690000000000"
"73.52","1108223.870000000000"
"73.54","1865820.810000000000"
"73.55","523427.350000000000"
"73.56","1226853.670000000000"
"73.57","769783.030000000000"
"73.58","1555672.510000000000"
"73.60","358784.100000000000"
"73.62","1307339.140000000000"
"73.63","607961.210000000000"
"73.64","1730597.510000000000"
"73.65","1986597.950000000000"
"73.66","1400283.285000000000"
"73.67","1654622.220000000000"
"73.68","1619920.040000000000"
"73.70","626240.157500000000"
"73.72","1221318.170000000000"
"73.74","1229777.240000000000"
"73.75","368282.570000000000"
"73.76","1412218.905000000000"
"73.77","1259847.626666666667"
"73.79","1384721.840000000000"
"73.80","987435.350000000000"
"73.84","1408968.550000000000"
"73.85","954148.640000000000"
"73.87","1315807.470000000000"
"73.88","1329810.782500000000"
"73.90","571190.830000000000"
"73.94","1382604.280000000000"
"73.95","447937.445000000000"
"73.96","937232.090000000000"
"73.99","590453.630000000000"
"74.00","679706.010000000000"
"74.02","954677.750000000000"
"74.04","1280633.360000000000"
"74.06","728835.026666666667"
"74.09","642614.890000000000"
"74.10","1481739.200000000000"
"74.11","1292830.930000000000"
"74.14","826318.016666666667"
"74.15","2055952.610000000000"
"74.16","427856.500000000000"
"74.17","1259061.805000000000"
"74.19","1340523.895000000000"
"74.20","960131.447500000000"
"74.21","921683.090000000000"
"74.22","1011858.690000000000"
"74.23","246124.610000000000"
"74.24","1046469.522500000000"
"74.25","959229.090000000000"
"74.26","1200729.450000000000"
"74.28","807952.800000000000"
"74.29","1429697.530000000000"
"74.32","685676.580000000000"
"74.34","579920.320000000000"
"74.36","974916.130000000000"
"74.37","802670.797500000000"
"74.39","403613.920000000000"
"74.42","506743.780000000000"
"74.43","1302927.190000000000"
"74.44","1848403.920000000000"
"74.45","1408907.890000000000"
"74.47","1456300.890000000000"
"74.48","1443315.060000000000"
"74.49","638280.670000000000"
"74.54","1442819.280000000000"
"74.57","938774.810000000000"
"74.58","1002806.390000000000"
"74.60","1491944.540000000000"
"74.61","1838513.070000000000"
"74.64","1014290.266666666667"
"74.66","452493.366666666667"
"74.67","577511.020000000000"
"74.68","1372043.710000000000"
"74.69","1302599.532500000000"
"74.71","868041.560000000000"
"74.72","668390.820000000000"
"74.73","2094515.710000000000"
"74.74","930025.360000000000"
"74.75","598552.663333333333"
"74.78","1173292.625000000000"
"74.79","296673.770000000000"
"74.80","1531938.440000000000"
"74.83","1549315.620000000000"
"74.84","1310973.060000000000"
"74.85","1343088.470000000000"
"74.86","1327240.005000000000"
"74.88","2039875.750000000000"
"74.90","1399073.750000000000"
"74.92","762323.900000000000"
"74.93","1084310.320000000000"
"74.95","1332280.215000000000"
"74.97","1337702.275000000000"
"74.98","1563140.850000000000"
"75.00","988775.216666666667"
"75.01","1218669.415000000000"
"75.04","862323.170000000000"
"75.09","1138999.082500000000"
"75.11","727207.595000000000"
"75.13","1300147.070000000000"
"75.14","1663310.620000000000"
"75.16","1485298.980000000000"
"75.17","1973135.870000000000"
"75.19","431985.360000000000"
"75.20","589605.070000000000"
"75.22","1234307.482500000000"
"75.24","719591.130000000000"
"75.27","1406495.125000000000"
"75.31","931267.523333333333"
"75.32","752106.533333333333"
"75.33","820952.353333333333"
"75.34","1975374.560000000000"
"75.35","999511.290000000000"
"75.36","1405475.780000000000"
"75.37","665290.930000000000"
"75.40","1235557.760000000000"
"75.42","1187359.770000000000"
"75.48","1131567.800000000000"
"75.50","2121561.410000000000"
"75.52","1112088.980000000000"
"75.53","1497054.810000000000"
"75.54","403342.400000000000"
"75.55","969466.165000000000"
"75.56","938661.600000000000"
"75.57","1312329.780000000000"
"75.58","1669299.780000000000"
"75.59","1123007.260000000000"
"75.62","1065350.560000000000"
"75.64","1394258.245000000000"
"75.65","528784.860000000000"
"75.68","807119.530000000000"
"75.69","1166827.530000000000"
"75.70","1212776.356666666667"
"75.71","1093515.967500000000"
"75.76","2125241.680000000000"
"75.79","721580.375000000000"
"75.80","1380020.270000000000"
"75.81","609944.770000000000"
"75.83","1468350.360000000000"
"75.85","826904.130000000000"
"75.87","601990.020000000000"
"75.88","1090528.660000000000"
"75.89","933487.710000000000"
"75.91","1278753.125000000000"
"75.93","1393609.624000000000"
"75.95","1130370.520000000000"
"75.98","962049.293333333333"
"76.00","1387983.575000000000"
"76.01","1299905.115000000000"
"76.02","787295.090000000000"
"76.03","1157620.970000000000"
"76.04","1970170.290000000000"
"76.07","898163.350000000000"
"76.08","1297653.285000000000"
"76.10","647520.068000000000"
"76.11","895157.440000000000"
"76.12","1183979.270000000000"
"76.14","899036.470000000000"
"76.17","1317672.920000000000"
"76.20","909241.897500000000"
"76.22","453570.080000000000"
"76.25","1635190.590000000000"
"76.30","750342.500000000000"
"76.34","1141069.065000000000"
"76.35","740323.205000000000"
"76.36","1134305.067500000000"
"76.38","1478661.460000000000"
"76.41","1375166.860000000000"
"76.42","1596015.780000000000"
"76.44","1399662.070000000000"
"76.45","985152.940000000000"
"76.47","1841632.960000000000"
"76.48","982345.510000000000"
"76.49","774039.585000000000"
"76.51","1561302.583333333333"
"76.53","1907638.580000000000"
"76.54","1355600.010000000000"
"76.55","429250.690000000000"
"76.56","1418697.050000000000"
"76.57","749337.365000000000"
"76.58","1116958.020000000000"
"76.61","1567468.130000000000"
"76.64","1312905.800000000000"
"76.65","299800.670000000000"
"76.67","1095250.281111111111"
"76.68","1190625.335000000000"
"76.71","1194925.265000000000"
"76.72","951208.650000000000"
"76.73","765616.332500000000"
"76.74","951528.403333333333"
"76.80","927797.383333333333"
"76.86","1154055.470000000000"
"76.87","1413886.560000000000"
"76.90","735570.740000000000"
"76.91","937318.370000000000"
"76.95","1453185.650000000000"
"76.97","1285794.883333333333"
"77.00","1229031.762500000000"
"77.02","1215319.655000000000"
"77.04","1185975.935000000000"
"77.08","960418.540000000000"
"77.10","360932.690000000000"
"77.12","1042578.785000000000"
"77.14","916918.700000000000"
"77.15","982566.280000000000"
"77.16","1170665.410000000000"
"77.17","886597.422000000000"
"77.18","1014727.845000000000"
"77.20","1095593.120000000000"
"77.22","1555444.550000000000"
"77.27","901972.400000000000"
"77.30","1078307.393333333333"
"77.31","570162.280000000000"
"77.33","691497.620000000000"
"77.34","492706.340000000000"
"77.36","1375042.290000000000"
"77.37","1198721.995000000000"
"77.38","290930.010000000000"
"77.39","1325022.770000000000"
"77.41","1285326.496666666667"
"77.42","650263.950000000000"
"77.43","1033543.560000000000"
"77.44","248561.860000000000"
"77.45","1544110.035000000000"
"77.46","389813.020000000000"
"77.47","1550180.930000000000"
"77.49","1189246.471666666667"
"77.53","705061.992000000000"
"77.55","577792.320000000000"
"77.56","1144901.520000000000"
"77.62","1080231.345000000000"
"77.64","1266796.130000000000"
"77.66","1192236.500000000000"
"77.67","1227430.730000000000"
"77.70","717882.395000000000"
"77.72","1018282.535000000000"
"77.75","1900535.900000000000"
"77.76","1167829.330000000000"
"77.78","1013820.860000000000"
"77.79","925337.637500000000"
"77.80","2189353.630000000000"
"77.82","1369131.460000000000"
"77.83","1288000.645000000000"
"77.84","1426998.130000000000"
"77.90","572887.780000000000"
"77.91","1141602.485000000000"
"77.92","257031.190000000000"
"77.93","657108.770000000000"
"77.94","429617.190000000000"
"77.95","1044206.430000000000"
"77.97","1748000.650000000000"
"77.99","1168273.405000000000"
"78.01","291024.980000000000"
"78.02","1596435.375000000000"
"78.04","1173534.485000000000"
"78.08","2007050.750000000000"
"78.09","1505584.405000000000"
"78.10","670854.960000000000"
"78.11","1226915.757500000000"
"78.14","1408168.226666666667"
"78.15","402171.440000000000"
"78.16","762602.376666666667"
"78.19","1912791.090000000000"
"78.22","1469852.950000000000"
"78.23","341994.480000000000"
"78.24","602961.255000000000"
"78.26","1410284.562000000000"
"78.27","1363909.355000000000"
"78.29","785515.880000000000"
"78.30","1697230.960000000000"
"78.31","1301772.130000000000"
"78.32","1176008.370000000000"
"78.33","310141.680000000000"
"78.35","419481.035000000000"
"78.36","407589.160000000000"
"78.37","1486354.180000000000"
"78.38","1910092.370000000000"
"78.39","1527845.810000000000"
"78.44","1336297.790000000000"
"78.45","1189593.135000000000"
"78.46","890488.010000000000"
"78.47","1101103.775714285714"
"78.49","1336044.750000000000"
"78.50","1163215.903333333333"
"78.51","485389.150000000000"
"78.52","1428385.845000000000"
"78.53","879699.457500000000"
"78.55","528832.540000000000"
"78.58","413701.290000000000"
"78.59","630315.760000000000"
"78.60","350089.230000000000"
